,username,location,text,hashtags,tweet_date
1950,KNX 1070 NEWSRADIO,Los Angeles,"As climate change and global warming become an ongoing topic of discussion, many are left wondering how Mother Nature can be protected.

But does nature have legal rights?
https://t.co/Rd01UyfKvL",[],2021-11-25 05:00:01
1951,William Huston 🔵,"Endicott, Broome Cnty, NY US","@claudia_stauber Yes I'm certain humans have poisoned our ecosystem in various ways, air &amp; oceans, &amp; Anthropogenic Global Warming is real...

but I'll agree the elites are clearly using ""Climate Change"" to push a sinister agenda.

AGW is not the biggest problem we face.
It's not my issue.",[],2021-11-25 04:53:33
1952,Abdul Lathif,,Global science climate change. I have numerous tweets informed that global warming &amp; climate change that started hundred thousand years cannot be stopped but can be slow down with inevitable disasters flood draught epidemics. Prime target will be white race.,[],2021-11-25 04:49:02
1953,Simkin Hart,,"@Angela52376 No, it would definitely not be fun. Seriously, with global warming causing climate change, our future generations are totally screwed. And it's going to get worse because the demand for oil, gas, and coal is increasing every year. So we're doomed.",[],2021-11-25 04:47:34
1954,Allak Weda,Nairobi,Western civilization is unsustainable with increased world population. Most global initiatives like global warming are geared towards maintaining and has nothing to with climate change or love for humanity. https://t.co/mi9f191cNH,[],2021-11-25 04:45:58
1955,Vetriselvan Muthuraj,"Chennai, India","@CodeNDrive We will still have impacts of climate change. So your view is that we can also burn coal, so that we can rapid global warming !!",[],2021-11-25 04:44:47
1956,Paul,,"@stevebimpson @DawnTJ90 @LittleIceAge These guys can't find any man made global warming either!
https://t.co/xmXzue3yPV",[],2021-11-25 04:32:23
1957,Manish Khurana,"New Delhi, India","Global warming to hit India the worst in Asia by 2070 https://t.co/p5rjGItglA

#GlobalWarming #ClimateChange #ClimateCrisis #ClimateEmergency #WeDontHaveTime","[{'text': 'GlobalWarming', 'indices': [79, 93]}, {'text': 'ClimateChange', 'indices': [94, 108]}, {'text': 'ClimateCrisis', 'indices': [109, 123]}, {'text': 'ClimateEmergency', 'indices': [124, 141]}, {'text': 'WeDontHaveTime', 'indices': [142, 157]}]",2021-11-25 04:30:00
1958,Junkyard Dogs,"South Carolina, USA","Pelosi (Gore, Obama, et al) is apparently not afraid of oceans rising due to climate change.” ]👉🏻    What Global Warming? Nancy Pelosi Purchases $25 Million Mansion in Florida https://t.co/Lja3NBLceU",[],2021-11-25 04:16:51
1959,Climate Adaptation,,Early rock art that lasted tens of thousands of years is being destroyed by global warming https://t.co/48ECEIEFbP,[],2021-11-25 04:15:09
1960,John Murdoch,Australia,Didn't the Flim Flam Man say it was never going to rain in Australia again because of Global Warming before it Became Climate Change. Not Good for Farmers with crops ready to harvest https://t.co/ooSenF8Zbo,[],2021-11-25 04:12:13
1961,Paul,,"@DawnTJ90 There isn't a consensus!!
At least not one I have seen first hand!
And I'm sure if it existed, these global warming people would be flashing it in our faces?
I wonder how many of these scientists they are counting as part of the consensus?
https://t.co/xmXzue3yPV",[],2021-11-25 04:09:25
1962,Deanne Pal,,@senatorhough Climate change ended the ice age and melted all glaciers that covered this earth long before cars and factories existed &amp; the same amount of glaciers exist today when they started this fake global warming scam.,[],2021-11-25 04:05:52
1963,Deanne Pal,,@bigRpoolthanYe @SpeakerPelosi Climate change ended the ice age and melted all glaciers that covered this earth long before cars and factories existed &amp; tha same amount of glaciers exist today when they started this fake global warming scam.,[],2021-11-25 04:04:20
1964,Bill Balzar,,"@DawnTJ90 @dbirch214 The MSM will deep six this report to give them time to generate a “NEW” study that says that this is a natural occurrence due to global warming, err… Climate Change!",[],2021-11-25 03:38:51
1965,Barter Token,,@nmlinguaphile They also change the narrative from Global Warming to Climate Change when they are faced with lower temps.,[],2021-11-25 03:35:52
1966,Root Art,"Victoria, British Columbia",How Oil Companies Hid the Truth About Climate Change | Global Warming | ... https://t.co/topN4HKBXa via @YouTube,[],2021-11-25 03:26:33
1967,Jay_In_RI,,Climate change: Ships stuck in Arctic ice as region freezes over in bizarre reversal #SmartNews  https://t.co/n14WBc0sbk,"[{'text': 'SmartNews', 'indices': [85, 95]}]",2021-11-25 03:22:43
1968,James prescott,,"Queen Nancy will be ditching the stench of BOBO by dashing away to an 11,000sq ft $25 million oceanfront mansion on Jupiter Island in Florida! What about the rising sea levels from global warming and climate change?",[],2021-11-25 03:18:14
1969,TallyLassie47@,"Tallahassee, FL",@PattyArquette Me too &amp; so many ppl don’t believe in climate change or global warming. They say it’s normal. BS not normal for polar bears &amp; penguins losing their homes due to melting icebergs!,[],2021-11-25 03:09:24
1970,David Limbaugh,,"@liesarentfacts @Acyn ""So please don’t ask me to follow the science.  10 years ago science didn’t think climate change was real.""

Huh?

2009

https://t.co/pUsCnxt4wk

""Scientists Agree Human-induced Global Warming Is Real, Survey Says""",[],2021-11-29 23:53:25
1971,RSMacKinnon (he/him),A place that's on fire.,"@CoachDye42 cJ EWE:  Editorial: Wealthy countries are responsible for climate change, but it’s the poor who will suffer most. https://t.co/MoIyGbopwS",[],2021-11-29 23:46:46
1972,The Shovel,,"With bushfires becoming more intense, sea levels rising and arable land decreasing the PM has finally taken action on global warming by giving schools the right to fire gay teachers. 
https://t.co/EVmBXSzrUJ",[],2021-11-29 23:45:25
1973,Mike Smith,Happiest man on earth.,"@BianchiWeather .This is 1934, 24 years before climate scientists tell us global warming began. Is there any doubt that if this happened today it would be blamed on global warming? Extremes occur w/o climate change.

In fact the dry weather in our region is due, in part, to a cold Atlantic. https://t.co/m88JsBPWO2",[],2021-11-29 23:40:22
1974,KC Patriot,,"@ebyrdstarr So then riddle me this why are we buying oil from foreign countries and begging them to produce more? 

There is no need because we have our own. It’s the Green Agenda for the hoax Ice Age errr Global warming errr climate change",[],2021-11-29 23:34:58
1975,Kailan Pitre,"Houston, TX",Climate change global warming seriously what’s it gone be called in the next 4 years,[],2021-11-29 23:33:18
1976,Brian Jackson,,"@CMorrisonEsq But, but, but climate change and global warming.  Can't  you feel it?",[],2021-11-29 23:29:43
1977,Sammy,"Omaha, NE","Let's get things straight: Global warming/climate change does not mean temperatures are higher wherever you may happen to be, but the planet in general. The universe doesn't revolve around you, smfh",[],2021-11-29 23:23:07
1978,42,,@sfchronicle Temperature is not increasing significantly since 2000. So we can say climate not warming. Predictions related to climate change are failed. New models are needed. Global warming from scientific discipline are becoming a new religion and Greta Thunberg its prophet.,[],2021-11-29 23:08:48
1979,Fair Observer,"Mountain View, CA, USA","At some point, governments will start using more sticks than carrots to break our deadly dependence on fossil fuels. How will humanity respond?
@johnfeffer https://t.co/STRBP8WtTA",[],2021-11-29 23:00:00
1980,"#MentalHealthAwareness matters to us all,take care","Profile photo in Maui, Hawaii","@SaversSea I luv citizen participation in local issues, as shown below.Your cig butts ballot box is an example of making local people aware of butts' effects on the planet &amp; how easy it is to help
❤️ Community involvement.
❤️ Ullapool Sea Savers' mission.

https://t.co/miRRlcemiY",[],2021-11-29 22:41:38
1981,Rami Graf,,@liesarentfacts @Acyn Al Gore listens to the science and climate science has been going on for about 200 years. Also we've known about fossil fuels &amp; how it contributes to climate change and global warming for about 150 years.,[],2021-11-29 22:35:41
1982,Melton Cartes 🇨🇱🇺🇸,Oakland,"@FrankLuntz @ChrisCuomo Mr. ""It's not Global Warming. It's 'Climate Change.'"" had to chime in...?",[],2021-11-29 22:34:33
1983,greg wilson,"Northern NSW, Australia",New research shows benefits of meeting global warming limits without ‘overshoot’ https://t.co/kynDGseAoX,[],2021-11-29 22:31:07
1984,anti-MSM-prop,United Kingdom,"Laurence, it’s not called Global warming anymore, it was changed to Climate change to cover every eventuality! https://t.co/NeWQhIVajQ",[],2021-11-29 22:22:05
1985,DialecticalMaterialist,,"@CommunistsEgirl Buy Made in China products then. It isn't difficult, and China is actually doing a LOT to combat Global Warming: https://t.co/RuQQ1JTkcH",[],2021-11-29 22:17:51
1986,Robert Pujol i Vives,Catalunya,"#Climatechange is chagin the rain parameters, Mankind is pressing and change the water cicle, the change of water cicle is changing #climate https://t.co/M1RjG8h7Mq
Satellite data reveals impact of warming on global water cycle https://t.co/l2mAlbBlM9","[{'text': 'Climatechange', 'indices': [0, 14]}, {'text': 'climate', 'indices': [132, 140]}]",2021-11-29 22:17:28
1987,NOAAandNASAareRight,,"@wattsupwiththat Watts should also read real science about other impacts of Global Warming on Antarctica.  See below.  Key question: will he bother?

https://t.co/jnWDccQDOy

https://t.co/3xDGJmhlkY

https://t.co/eMor86XLqw https://t.co/Wdjkm9Kcuh",[],2021-11-29 22:09:01
1988,Steven Mufson,"Washington, DC","Did an ExxonMobil VP stray from the company's position on climate change? A look at how the oil giant is trying to navigate its way through the climate change issue. It's complicated    
@desmondbutler https://t.co/oehShU91H0",[],2021-11-29 22:08:50
1989,"Tom Gillispie, LET'S KEEP NATURE LOOKING NATURAL","Rural Hall, North Carolina, USA","#planetary #solutions Links to PLANETARY SOLUTIONS #climate #change #global #warming #Israel_water_treatment
https://t.co/jFHrIEjMM3 https://t.co/5MRiGkSIlU","[{'text': 'planetary', 'indices': [0, 10]}, {'text': 'solutions', 'indices': [11, 21]}, {'text': 'climate', 'indices': [51, 59]}, {'text': 'change', 'indices': [60, 67]}, {'text': 'global', 'indices': [68, 75]}, {'text': 'warming', 'indices': [76, 84]}, {'text': 'Israel_water_treatment', 'indices': [85, 108]}]",2021-11-29 22:03:28
1990,ron keffer,"San Jose, CA","@Bamasportz @EricMMatheny Do you get it ?   Are you thinking that maybe the Global Warming and/or climate change is all a big HYPE ?  
There are many places in this world that the Climate Changes at least 4 times a year.  We refer to it as:
FALL, WINTER, SPRING, and SUMMER",[],2021-11-29 21:57:54
1991,Bruce Schlink,,"Exxon lobbyist suggests climate change not 'catastrophic, inevitable' risk in undercover recording https://t.co/BhQRPN5Tec We have had over 50 years of fear mongering over climate change/ global warming and not prediction has come to pass.",[],2021-11-29 21:56:00
1992,stephen richards,,"@owlsvaultstone He is wrong by a few £trillion.  The biggest hoax is global warming, climate change and all the other guises the criminals give it.",[],2021-11-29 21:55:04
1993,JoviΞrose,Republic of the Philippines,"It made me tear up a little thinking about it. The marine environment is just as important as those trees, resources, and other ecosystem that we’re protecting. It’s not just climate change, or global warming. These animals underwater needs some protecting too. https://t.co/y1ABldZ6Wh",[],2021-11-29 21:43:04
1994,John T. Schmitz,Minnesota,"Not only is ""global warming"" &amp; ""climate change"" &amp; all the rest of it a ridiculously transparent two-dimensional juvenile scam, but it is (if the proponents of such things actually believed them) the height of arrogance.

Not to mention a grievous insult &amp; affront to God. https://t.co/E4JaqPHwcq",[],2021-11-29 21:35:52
1995,Ong Yew Khoon +65 94690713,"Central Region, Singapore","SOLUTION TO GLOBAL WARMING AND CLIMATE CHANGE. 
A EMERGENCY RESCUE PLAN FOR ALL COUNTRIES . 
https://t.co/yDTYzfWUhc
&amp;
https://t.co/FHJmuS4zAr https://t.co/sHE1rcROpn",[],2021-11-29 21:29:22
1996,Nick Squires,Rome,"Entombed in ice and snow for more than a century, First World War bunkers, sniper positions and trenches in the Alps are now coming to light as a result of global warming @csmonitor 
https://t.co/lkxFuqvM1m",[],2021-11-29 21:27:19
1997,Lauren,On your left...,All it takes is for it to be a little cool in DC and all the Trumpers yammer on about how climate change and global warming aren't real.  Like the rest of everything doesn't exist. https://t.co/DdK5cCSRXw,[],2021-11-29 21:12:14
1998,Claire's History Trunk & Happy Place,"Chicago, IL","@Travistritt Climate change is real. Seas are rising, temperatures are rising globally, and how about all the wildfires, massive rainstorms, and unseasonable weather the globe has been experiencing over the last few years. THAT is global warming. Besides, what are you so afraid of?",[],2021-11-29 21:11:43
1999,“Veteran Cosmic Rocker” ✌🏼💫🎸 ☮️🌎✨,Earth 🌎San Antonio Tx.,@liesarentfacts @Acyn Scientist were discussing &amp; teaching climate change &amp; global warming since I was at The University of Texas in early 1970’s. So your statement is incorrect. Making public officials believe it was the problem. I still have my textbook from my geology class where it is discussed.,[],2021-11-29 20:59:52
2000,hughes s craft,"Morehead City, NC",@JimBowersclimb @KeillerDon What do you mean?  Global warming = higher winds is a climate change cliche.  Hurricanes stronger.  Santa Ana winds now deadly.,[],2021-11-29 20:46:13
2001,Jake Reyna,,"Dec 3-5, Oregon Coast will experience some of the highest tides of winter, known as king tides.
King tides occur when moon, earth and sun align at the closest points to each other, leading to enough gravitational pull to create larger-than-usual tides.
https://t.co/zRubdCcQfn",[],2021-11-29 20:42:16
